profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.98,1,0.11,1,3,0,0,12,36,121,1
0,0.83,1,0.49,1,19,0,0,8,60,1882,1
0,0.82,0,0.09,1,3,0,0,8,21,1146,1
1,0.24,3,0.01,0,133,0,1,301,1115,869,0
1,0.21,1,0.08,0,86,0,1,372,5485,804,0
1,0.78,0,0.03,1,8,0,1,10,76,1821,1
0,0.52,1,0.14,1,3,0,0,19,43,1033,1
1,0.1,2,0.1,0,73,0,1,797,8220,592,0
1,0.02,1,0.03,0,118,0,0,429,3634,128,0
0,0.75,1,0.3,1,18,0,0,5,80,355,1
1,0.29,2,0.04,0,105,1,1,552,409,787,0
1,0.04,4,0.01,0,123,1,1,731,4992,856,0
1,0.04,1,0.09,0,61,0,1,398,8990,493,0
1,0.6,1,0.03,1,3,0,0,18,94,1218,1
1,0.05,1,0.0,0,32,0,1,542,4191,157,0
1,0.75,1,0.25,1,11,0,0,2,82,1563,1
1,0.01,4,0.06,0,98,0,1,549,5434,900,0
1,0.17,3,0.05,0,93,1,0,590,551,393,0
1,0.65,0,0.26,1,16,0,1,17,70,1874,1
0,0.52,1,0.08,1,16,0,1,2,69,1095,1
0,0.83,1,0.4,1,4,0,0,6,52,945,1
0,0.93,1,0.09,1,9,0,1,20,14,1844,1
1,0.5,1,0.43,1,12,0,0,13,57,548,1
1,0.02,4,0.05,0,84,0,0,998,5412,322,0
1,0.05,1,0.1,0,108,1,0,683,2446,261,0
0,0.78,1,0.22,1,4,0,1,11,22,275,1
1,0.24,1,0.07,1,59,0,0,972,7346,878,0
1,0.11,1,0.05,0,149,1,1,160,5945,517,0
0,0.68,0,0.15,1,18,0,1,13,64,776,1
0,0.68,1,0.42,1,14,0,0,16,56,981,1
0,0.81,1,0.42,1,10,0,1,3,81,838,1
1,0.11,1,0.02,0,77,0,1,155,6336,385,0
1,0.02,4,0.06,1,112,0,1,83,9716,654,0
1,0.06,4,0.0,0,95,1,1,460,4768,382,0
0,0.5,0,0.22,1,2,1,1,5,47,1042,1
1,0.09,2,0.08,0,51,1,1,266,2900,192,0
1,0.1,3,0.08,0,111,0,1,791,7364,294,0
0,0.88,1,0.32,0,14,0,1,2,98,1826,1
1,0.13,1,0.01,0,129,1,0,791,1971,213,0
1,0.01,4,0.03,1,28,1,0,488,6905,196,0
1,0.19,4,0.03,0,98,0,1,983,7002,223,0
1,0.86,1,0.48,1,5,0,0,9,18,1112,1
0,0.98,1,0.21,1,19,0,1,16,62,1970,1
1,0.07,2,0.05,0,67,1,1,408,5610,634,0
1,0.13,3,0.03,0,130,1,0,956,3048,324,0
0,0.88,1,0.0,1,3,0,1,15,27,378,1
0,0.62,1,0.43,1,15,0,0,10,40,759,1
0,0.72,1,0.38,1,0,0,0,19,95,1700,1
0,0.92,0,0.07,1,13,0,1,7,87,602,1
1,0.21,2,0.07,0,20,1,1,929,4260,884,0
1,0.14,1,0.02,0,136,0,1,432,4767,466,0
1,0.09,2,0.08,0,108,0,1,83,9150,754,0
1,0.27,3,0.01,0,103,1,1,464,2727,436,0
0,0.51,1,0.23,1,0,0,1,12,92,1706,1
1,0.14,4,0.05,0,59,0,1,930,9166,288,0
0,0.52,1,0.35,1,3,0,1,10,73,1954,1
1,0.18,1,0.04,0,51,1,1,161,5160,627,0
0,0.69,0,0.08,1,0,0,0,10,83,1500,1
0,0.96,0,0.43,1,8,0,0,14,44,380,1
1,0.08,2,0.08,0,30,1,1,732,755,607,0
0,0.6,0,0.16,1,9,0,0,0,83,102,1
0,0.78,1,0.13,1,18,0,0,14,49,494,1
0,0.71,0,0.41,0,10,0,1,19,33,1483,1
1,0.06,4,0.04,0,98,1,1,783,6023,314,0
1,0.14,2,0.1,0,114,0,1,728,2293,719,0
1,0.28,1,0.06,0,70,0,1,555,9125,615,0
0,0.76,0,0.02,1,20,0,0,9,20,1704,1
1,0.12,4,0.09,0,62,1,0,717,646,668,0
1,0.24,3,0.08,0,47,0,1,608,9393,629,0
0,1.0,0,0.03,1,0,0,1,6,61,568,1
1,0.15,4,0.08,0,124,1,1,254,8761,276,0
1,0.23,4,0.07,1,36,1,0,573,3267,598,0
0,0.56,1,0.25,1,13,0,0,3,30,877,1
1,0.06,1,0.09,0,109,0,1,755,433,657,0
1,0.14,3,0.07,0,31,1,1,547,5088,786,0
0,0.73,1,0.01,0,17,0,0,5,56,1174,1
1,0.07,1,0.06,0,39,0,1,770,6287,677,0
1,0.02,1,0.07,0,55,1,0,927,4260,443,0
0,0.64,1,0.2,1,11,0,0,7,72,1946,1
1,0.66,0,0.24,1,11,0,0,20,33,1701,1
1,0.19,4,0.03,0,26,1,1,584,9864,880,0
1,0.59,0,0.11,0,7,0,1,19,16,708,1
1,0.17,4,0.03,0,132,0,1,891,5860,622,0
0,0.63,0,0.06,1,7,0,0,1,67,1666,1
0,1.0,1,0.22,1,14,0,1,18,26,926,1
1,0.0,4,0.09,0,28,1,1,687,4101,288,0
0,0.78,0,0.14,1,18,0,0,7,49,1063,1
1,0.1,3,0.05,0,28,1,1,119,9543,908,0
1,0.28,4,0.02,0,111,0,1,53,4470,539,0
1,0.04,3,0.0,0,45,0,1,383,1873,901,0
1,0.21,1,0.09,0,109,0,1,776,6307,256,0
0,0.51,0,0.35,0,11,0,1,1,47,868,1
1,0.2,4,0.03,0,137,1,1,179,7463,693,0
1,0.01,3,0.04,0,108,0,1,676,8753,724,0
0,0.78,1,0.38,0,17,0,1,15,21,284,1
1,0.13,4,0.09,0,99,0,1,320,6702,680,0
0,0.97,1,0.33,1,8,0,1,6,88,965,1
0,0.65,1,0.01,1,10,0,0,0,26,1391,1
1,0.02,2,0.05,0,129,0,1,739,7102,528,0
1,0.68,1,0.42,1,8,0,1,1,99,1238,1
0,0.92,1,0.04,1,15,1,0,3,55,601,1
0,0.86,0,0.3,1,3,0,1,20,79,1320,1
1,0.29,1,0.02,0,127,1,0,181,6322,499,0
1,0.22,1,0.02,0,61,0,1,960,8753,616,0
1,0.06,3,0.07,1,144,0,1,670,4144,247,0
0,0.7,1,0.18,1,11,0,1,18,86,550,1
1,0.08,3,0.04,0,94,1,1,975,7451,783,0
0,0.74,0,0.1,1,14,0,0,3,78,1301,1
1,0.26,4,0.02,1,69,1,1,512,1477,222,0
0,0.57,0,0.12,1,10,0,0,20,22,1610,1
0,0.59,0,0.24,1,0,0,0,15,92,1872,1
1,1.0,0,0.0,1,3,1,1,16,19,1815,1
1,0.01,1,0.05,0,31,1,0,519,4268,782,0
0,0.84,0,0.22,1,18,0,1,16,56,526,1
1,0.58,0,0.08,1,0,0,0,0,51,321,1
1,0.84,1,0.03,1,2,0,0,20,52,1973,1
1,0.02,2,0.04,0,62,1,1,677,5945,576,0
1,0.22,4,0.01,0,141,0,1,290,321,606,0
0,0.87,1,0.15,1,16,0,0,8,50,807,1
1,0.61,0,0.11,1,19,1,1,16,45,906,1
1,0.28,1,0.0,0,84,0,0,346,8276,772,0
1,0.01,3,0.08,0,50,1,1,567,7276,761,0
1,0.07,4,0.03,0,93,0,1,307,4996,223,0
0,0.83,1,0.22,1,11,1,0,10,57,1320,1
1,0.21,3,0.03,0,79,0,1,845,1072,745,0
1,0.01,2,0.01,0,119,0,0,425,4530,847,0
1,0.25,2,0.05,0,61,0,1,245,9807,492,0
1,0.92,1,0.02,1,3,0,0,6,17,1272,1
0,0.89,1,0.33,1,13,0,0,9,24,1159,1
1,0.25,4,0.02,1,96,0,1,328,1298,519,0
1,0.13,3,0.09,0,73,0,0,227,2931,427,0
1,0.19,2,0.04,0,57,0,1,592,6316,667,0
1,0.3,2,0.06,0,97,0,1,229,1619,957,0
1,0.13,4,0.1,0,111,0,1,340,1547,435,0
1,0.08,4,0.09,0,68,0,1,812,6271,923,0
1,0.76,0,0.39,1,13,0,0,7,66,1280,1
0,0.68,1,0.4,1,20,0,0,19,85,1779,1
1,0.14,2,0.02,0,53,0,1,664,9657,895,0
1,0.08,4,0.03,0,53,1,1,945,4648,442,0
0,0.72,0,0.07,1,16,0,0,12,92,294,1
1,0.19,2,0.09,1,117,1,1,314,3135,624,0
1,0.28,1,0.02,0,147,1,1,854,7824,655,0
0,0.72,1,0.22,0,8,0,0,14,24,679,1
1,0.03,3,0.03,0,64,0,1,67,2035,921,0
1,0.15,4,0.03,0,87,0,1,727,6669,204,0
1,0.82,1,0.04,1,12,0,0,19,71,1236,1
1,0.17,3,0.09,0,87,0,1,706,3665,750,0
1,0.51,0,0.29,1,7,0,1,16,35,128,1
1,0.17,3,0.03,0,94,0,1,992,6744,413,0
0,0.52,1,0.48,1,3,0,0,3,40,1890,1
1,0.26,1,0.09,0,84,1,1,412,4153,1000,0
0,0.51,1,0.31,1,17,0,0,3,43,1470,1
1,0.2,4,0.09,0,135,0,1,106,5322,207,0
1,0.22,3,0.04,0,75,1,0,921,1719,953,0
0,0.91,1,0.07,1,15,0,0,1,32,1568,1
0,0.84,0,0.02,1,1,0,0,2,96,804,1
0,0.52,1,0.38,0,18,0,1,7,29,852,1
1,0.61,0,0.29,1,13,0,0,14,57,363,1
1,0.23,4,0.08,0,35,1,1,356,2463,244,0
0,0.81,1,0.22,0,2,0,0,18,19,186,1
0,0.9,0,0.24,1,7,0,0,3,34,896,1
1,0.23,2,0.07,0,28,1,1,547,3799,650,0
1,0.54,1,0.08,1,14,0,0,16,88,625,1
1,0.9,0,0.25,1,6,1,1,15,77,675,1
1,0.29,3,0.07,0,39,0,1,745,3780,344,0
0,0.91,1,0.41,1,2,0,1,13,63,1262,1
1,0.04,4,0.03,0,69,1,1,605,6638,785,0
0,0.77,0,0.19,1,0,0,1,8,54,1112,1
1,0.76,0,0.44,1,6,0,0,7,97,391,1
1,0.62,0,0.2,1,9,0,0,2,89,1293,1
0,0.56,0,0.23,1,0,1,0,19,48,954,1
1,0.07,3,0.04,0,89,1,1,406,6393,336,0
0,0.97,0,0.05,0,5,0,0,8,54,590,1
0,0.6,0,0.48,0,13,0,0,14,83,1422,1
0,0.55,0,0.44,0,20,0,1,18,55,410,1
1,0.14,2,0.1,0,59,1,1,763,1924,237,0
0,0.92,0,0.14,1,4,0,1,19,96,146,1
0,0.86,0,0.39,1,15,0,0,4,91,281,1
1,0.08,1,0.08,0,43,1,1,306,416,635,0
1,0.11,2,0.03,0,84,0,1,988,8522,287,0
0,0.87,0,0.22,0,2,0,0,8,16,345,1
1,0.14,1,0.02,0,47,0,0,280,1122,387,0
0,0.5,1,0.02,1,14,0,0,17,75,995,1
1,0.05,2,0.04,0,131,1,1,307,6148,630,0
0,0.83,1,0.4,1,5,0,0,20,93,532,1
1,0.06,3,0.1,0,31,0,0,134,8105,674,0
1,0.28,4,0.07,0,108,1,1,643,4430,717,0
0,0.97,0,0.28,1,5,0,0,14,27,1625,1
0,0.76,0,0.27,1,2,0,0,1,86,1485,1
1,0.22,3,0.0,0,45,1,1,203,3785,192,0
0,0.86,0,0.19,1,7,0,1,12,22,1598,1
0,0.96,0,0.42,1,6,0,0,13,18,450,1
1,0.73,0,0.39,0,5,0,0,7,69,1803,1
1,0.86,0,0.26,1,9,0,0,15,33,934,1
1,0.12,4,0.04,0,144,0,1,624,3953,526,0
1,0.15,2,0.08,0,129,0,1,407,7527,899,0
1,0.64,0,0.34,1,15,0,0,1,66,941,1
0,0.52,1,0.39,0,14,0,0,3,12,627,1
1,0.11,3,0.02,0,147,0,0,560,7334,789,0
0,0.71,1,0.17,1,4,0,0,7,47,351,1
1,0.1,4,0.1,0,98,1,1,403,8973,700,0
1,0.24,1,0.08,0,147,0,0,458,4742,139,0
1,0.56,0,0.27,0,11,0,1,8,31,794,1
0,0.61,0,0.02,0,9,1,1,14,62,974,1
1,0.07,3,0.09,0,55,1,0,847,5242,685,0
0,0.93,1,0.01,0,10,1,1,6,22,1200,1
0,0.78,1,0.41,0,5,0,0,19,15,1272,1
1,0.66,1,0.43,1,6,0,0,10,69,355,1
1,0.29,3,0.04,0,55,1,1,335,8806,899,0
0,0.97,1,0.4,0,6,1,0,1,97,1229,1
1,0.2,2,0.04,0,108,0,1,376,3024,959,0
1,0.25,4,0.08,0,111,0,1,928,5269,453,0
1,0.28,3,0.05,0,37,1,1,268,3506,876,0
1,0.12,4,0.05,0,106,0,1,453,8602,891,0
0,0.61,1,0.04,1,7,0,0,2,87,991,1
1,0.2,2,0.07,0,146,1,0,557,4811,848,0
1,0.3,3,0.0,0,98,0,0,108,893,902,0
0,0.75,0,0.4,1,1,1,1,12,45,566,1
0,0.95,1,0.38,1,1,0,0,3,84,124,1
1,0.25,1,0.03,1,115,0,0,489,6661,811,0
0,0.55,1,0.16,1,12,0,0,1,71,1100,1
0,0.78,0,0.48,1,14,0,1,7,27,1522,1
1,0.87,0,0.09,1,12,1,0,7,28,1753,1
1,0.79,0,0.28,1,16,0,0,9,36,842,1
0,0.78,0,0.11,1,19,1,1,10,19,808,1
1,0.18,3,0.03,0,93,0,0,470,8448,987,0
1,0.2,4,0.06,0,65,1,1,902,5780,351,0
1,0.22,2,0.07,0,70,1,1,713,2958,922,0
1,0.07,3,0.07,0,33,0,1,907,2978,678,0
1,0.13,1,0.03,0,128,0,1,987,8659,241,0
1,0.92,1,0.32,0,14,1,0,6,47,1239,1
1,0.29,2,0.02,0,122,1,1,402,6904,410,0
1,0.01,3,0.04,0,52,1,1,427,9688,137,0
1,0.07,2,0.08,0,91,0,1,696,6184,474,0
1,0.23,4,0.06,0,47,1,0,822,3178,662,0
1,0.15,4,0.07,0,71,0,0,510,6500,759,0
1,0.79,1,0.16,1,14,0,0,3,49,1491,1
1,0.14,3,0.09,0,105,0,1,724,3811,493,0
0,0.69,0,0.34,1,8,0,0,3,61,1362,1
0,0.99,1,0.3,1,18,0,0,20,94,1953,1
1,0.23,2,0.09,0,119,1,1,473,8610,697,0
1,0.63,1,0.27,1,14,0,1,17,95,732,1
1,0.05,2,0.01,0,20,1,1,855,2641,718,0
1,0.05,2,0.1,0,101,0,1,829,928,785,0
1,0.24,1,0.03,0,143,0,1,622,8957,721,0
1,0.78,0,0.04,1,1,0,1,11,31,265,1
0,0.78,0,0.28,0,5,0,0,14,45,1459,1
1,0.15,1,0.09,0,44,0,1,285,5156,364,0
1,0.22,1,0.07,1,109,1,1,810,2834,462,0
1,0.71,1,0.19,1,20,0,1,17,86,1707,1
1,0.55,0,0.27,1,20,0,0,11,99,605,1
1,0.84,1,0.15,1,9,1,1,18,46,931,1
1,0.98,0,0.02,1,9,0,1,0,99,1421,1
1,0.0,4,0.02,0,133,0,1,83,2711,155,0
0,0.94,0,0.26,1,4,0,0,3,57,1169,1
0,0.75,1,0.17,1,4,0,1,14,85,1272,1
1,0.69,0,0.42,1,1,0,1,14,39,477,1
1,0.05,4,0.01,0,147,1,1,304,6059,538,0
1,0.03,1,0.09,0,142,1,1,341,6846,418,0
1,0.17,1,0.05,0,119,0,0,632,7714,565,0
1,0.76,1,0.03,0,14,0,1,15,90,190,1
1,0.6,0,0.37,1,19,0,1,7,31,1797,1
0,0.98,0,0.02,1,12,0,1,4,27,992,1
0,0.73,0,0.41,1,2,0,0,10,48,1023,1
0,0.62,1,0.09,1,4,0,0,1,13,312,1
1,0.2,3,0.07,0,102,1,1,665,7902,186,0
0,0.66,0,0.3,1,16,0,0,2,53,1934,1
1,0.01,1,0.08,0,37,1,1,674,9606,874,0
0,0.82,1,0.24,1,16,0,0,1,74,1353,1
0,0.91,1,0.01,1,4,0,1,16,12,1268,1
1,0.22,4,0.08,0,117,1,1,195,3738,576,0
1,0.23,4,0.07,0,40,0,1,997,4517,967,0
0,0.73,0,0.29,1,20,0,1,15,12,1869,1
0,0.51,0,0.22,0,16,0,0,18,36,1626,1
0,0.63,0,0.32,1,20,0,1,16,42,365,1
1,0.16,4,0.01,0,146,0,1,653,4592,934,0
1,0.75,1,0.21,1,2,0,0,17,15,219,1
1,0.06,3,0.01,0,65,1,1,197,3769,595,0
1,0.19,4,0.08,0,81,1,1,330,3702,608,0
0,0.66,1,0.33,0,6,0,1,16,32,500,1
0,0.79,1,0.11,1,13,1,0,15,59,1614,1
1,0.29,3,0.07,0,101,0,0,516,4184,725,0
1,0.25,1,0.01,0,114,1,1,585,6070,631,0
0,0.87,1,0.46,1,7,0,1,11,68,1958,1
0,0.87,0,0.08,1,16,0,0,5,55,1755,1
0,0.65,0,0.01,1,20,0,0,7,80,771,1
1,0.75,1,0.5,0,16,0,1,9,63,1148,1
0,0.92,1,0.09,1,20,1,0,9,77,914,1
1,0.0,2,0.03,0,43,1,1,253,7947,974,0
0,0.53,0,0.45,1,1,0,1,5,29,1092,1
1,0.0,2,0.03,0,33,0,1,856,7823,623,0
0,0.55,0,0.13,1,4,0,0,0,62,447,1
1,0.98,0,0.31,1,19,0,1,2,39,1249,1
1,0.24,2,0.04,0,122,0,0,371,4857,637,0
1,0.9,0,0.16,1,0,0,0,16,76,1169,1
1,0.14,3,0.08,1,114,0,1,654,273,653,0
1,0.24,2,0.08,0,138,0,1,678,5786,290,0
0,0.92,0,0.16,0,19,0,0,8,32,341,1
1,0.21,1,0.08,0,55,0,1,302,2732,368,0
0,0.79,0,0.27,1,4,0,0,5,14,1662,1
1,0.9,0,0.18,1,19,0,1,20,28,257,1
0,0.94,0,0.39,1,15,0,0,18,81,773,1
1,0.12,3,0.1,0,69,0,1,235,5335,496,0
0,0.76,1,0.31,1,7,0,0,20,98,273,1
0,0.88,0,0.4,1,6,0,0,5,83,433,1
1,0.2,2,0.0,0,91,0,1,151,2122,394,0
1,0.04,2,0.02,0,28,0,1,110,882,893,0
1,0.09,3,0.02,0,55,0,0,225,4263,983,0
1,0.64,0,0.06,1,3,0,1,15,52,493,1
1,0.56,0,0.4,1,15,0,0,16,78,1678,1
1,0.61,1,0.23,0,14,1,0,0,57,379,1
0,0.6,1,0.41,1,2,0,1,10,50,289,1
1,0.01,3,0.08,0,92,0,1,379,8171,892,0
0,0.52,1,0.29,1,20,0,0,9,14,1796,1
0,0.6,0,0.04,1,7,0,0,6,39,183,1
1,0.06,1,0.04,0,79,0,1,451,2040,510,0
0,0.56,1,0.16,1,12,1,1,9,29,1406,1
1,0.08,1,0.02,0,108,0,1,584,3255,103,0
0,0.92,1,0.29,1,18,0,1,2,83,599,1
1,0.14,4,0.04,0,135,0,0,742,7190,277,0
1,0.06,4,0.08,0,127,1,0,624,8710,408,0
0,0.88,1,0.39,1,19,0,0,20,93,213,1
0,0.79,1,0.23,1,13,0,1,20,79,879,1
1,0.26,3,0.09,0,32,1,1,268,5124,237,0
0,0.95,0,0.33,1,14,1,1,3,57,961,1
1,0.06,3,0.08,1,53,1,0,763,2551,383,0
1,0.09,4,0.02,0,119,1,1,794,2485,735,0
0,0.59,1,0.14,1,16,0,1,16,83,1358,1
1,0.17,2,0.04,0,73,1,1,802,8656,746,0
0,0.89,1,0.34,1,5,0,1,19,63,1239,1
1,0.04,4,0.07,0,132,0,1,882,2384,434,0
0,0.65,0,0.07,1,12,0,1,16,84,1231,1
1,0.06,4,0.08,0,31,1,1,352,2509,627,0
1,0.08,2,0.07,0,96,1,1,249,9676,267,0
1,0.98,1,0.25,0,15,0,0,7,64,687,1
1,0.04,4,0.0,0,81,1,1,591,2119,659,0
1,0.22,2,0.05,0,32,1,1,732,1063,739,0
1,0.23,1,0.08,1,90,0,0,942,6771,402,0
1,0.03,1,0.02,0,93,1,1,978,8619,961,0
1,0.23,3,0.0,0,49,0,1,454,4059,800,0
1,0.25,1,0.03,0,43,0,1,718,1206,100,0
0,0.92,0,0.26,1,13,0,0,9,32,1561,1
1,0.21,1,0.07,0,49,0,1,434,4504,334,0
1,0.02,4,0.03,1,124,0,0,672,606,290,0
0,0.65,1,0.43,1,11,0,0,19,79,1940,1
1,0.2,4,0.07,0,60,1,1,667,2014,773,0
1,0.3,1,0.01,0,63,0,0,448,7250,346,0
1,0.02,3,0.08,1,84,1,1,696,4990,984,0
0,0.57,1,0.46,1,8,0,0,19,40,1404,1
1,0.14,2,0.02,0,67,1,1,823,9786,566,0
1,0.99,1,0.03,1,18,0,1,5,69,1780,1
0,0.93,0,0.3,0,14,0,1,2,45,129,1
0,0.65,0,0.38,1,12,0,0,15,17,571,1
1,0.25,4,0.06,0,28,0,1,842,2123,471,0
0,0.56,0,0.49,1,19,0,1,11,61,116,1
1,0.24,1,0.1,1,134,1,1,184,6359,318,0
0,0.61,0,0.15,1,4,0,0,15,89,545,1
1,0.83,0,0.27,1,19,0,0,6,53,1959,1
1,0.11,3,0.04,0,92,0,1,137,612,980,0
1,0.12,2,0.01,0,51,0,1,727,3084,715,0
0,0.51,0,0.26,1,4,0,1,4,100,1314,1
1,0.18,1,0.05,0,44,0,0,419,6575,616,0
1,0.04,3,0.08,0,97,1,1,880,4935,604,0
0,0.98,1,0.06,1,19,0,0,3,65,153,1
1,0.23,2,0.1,0,76,1,0,695,8031,829,0
1,0.29,1,0.05,0,98,1,1,816,417,747,0
0,0.89,0,0.18,1,12,0,0,14,79,1909,1
0,0.96,1,0.49,1,14,0,0,6,28,1732,1
1,0.16,2,0.01,0,38,0,0,524,904,899,0
1,0.14,3,0.09,1,120,1,1,568,5955,744,0
0,0.59,0,0.19,1,4,0,0,6,100,152,1
1,0.04,1,0.05,0,59,0,1,791,2344,268,0
0,0.54,0,0.32,0,8,0,0,16,74,1684,1
1,0.26,3,0.01,0,122,1,1,750,3661,111,0
1,0.26,3,0.0,0,107,1,1,877,6820,990,0
0,0.53,0,0.28,1,19,0,0,3,51,509,1
1,0.1,4,0.1,0,145,1,1,259,6989,148,0
0,0.72,0,0.34,1,2,0,0,12,71,1073,1
1,0.04,3,0.03,0,132,1,1,948,1748,636,0
0,0.71,0,0.31,1,13,0,1,8,71,1089,1
1,0.03,4,0.08,0,138,0,1,543,6725,853,0
1,0.06,4,0.03,0,61,1,1,62,4249,879,0
1,0.3,2,0.06,0,124,0,1,879,7582,470,0
1,0.18,4,0.08,0,128,1,0,809,3024,639,0
0,0.52,0,0.36,1,18,0,1,4,96,423,1
1,0.14,4,0.04,0,120,1,0,269,2813,553,0
1,0.12,3,0.06,0,61,0,1,133,4903,303,0
0,0.95,1,0.16,1,0,0,0,7,30,937,1
0,0.81,0,0.49,1,7,0,0,14,86,1557,1
0,0.68,1,0.47,1,6,0,1,7,91,1210,1
1,0.05,2,0.05,0,118,0,1,463,9016,589,0
1,0.03,2,0.0,0,71,0,0,494,9086,664,0
1,0.2,2,0.06,0,48,1,0,187,9884,176,0
1,0.17,4,0.09,0,63,1,1,526,6052,666,0
1,0.25,4,0.02,0,142,0,0,332,1831,364,0
0,0.8,1,0.37,1,11,0,0,19,34,1035,1
1,0.24,3,0.02,0,147,1,1,854,1381,153,0
1,0.08,2,0.0,0,76,1,1,883,9592,430,0
1,0.02,3,0.06,0,133,1,1,672,6909,151,0
0,0.72,0,0.41,0,18,0,0,7,98,421,1
1,0.15,2,0.09,0,110,0,1,940,7868,118,0
0,0.7,1,0.45,1,5,0,0,3,74,1327,1
1,0.83,1,0.22,1,11,0,1,18,89,1606,1
0,0.86,0,0.15,1,0,0,1,8,55,1847,1
0,0.59,0,0.26,1,2,0,1,18,64,1732,1
1,0.51,0,0.23,1,9,0,0,7,93,720,1
0,0.63,1,0.19,0,4,0,0,0,99,1273,1
1,0.99,0,0.16,1,1,0,1,20,62,1953,1
0,0.63,0,0.36,1,4,0,0,5,61,391,1
1,0.18,3,0.08,0,66,1,1,655,3225,831,0
0,0.88,1,0.18,0,0,0,0,6,39,1996,1
1,0.14,2,0.01,1,146,0,1,945,2170,568,0
1,0.0,4,0.09,0,89,0,1,956,4744,206,0
0,0.59,0,0.02,1,18,1,1,2,24,1962,1
1,0.21,4,0.04,0,80,1,0,645,525,221,0
1,0.14,2,0.06,0,87,1,0,138,9729,793,0
0,0.75,0,0.33,0,14,0,0,17,56,704,1
1,0.08,3,0.05,1,124,1,0,134,7408,601,0
0,0.92,1,0.13,1,15,0,0,11,27,1656,1
1,0.19,3,0.06,0,34,0,1,890,3500,480,0
1,0.24,3,0.03,0,20,1,1,866,6161,584,0
1,0.14,1,0.02,0,143,1,1,260,5080,980,0
1,0.14,3,0.06,0,77,1,1,784,1213,970,0
1,0.17,4,0.05,0,48,0,1,345,5287,407,0
1,0.77,1,0.29,1,2,1,1,5,33,837,1
0,0.75,1,0.33,1,1,1,1,10,19,1856,1
1,0.68,0,0.41,0,0,0,0,12,79,1707,1
0,0.92,1,0.39,1,8,0,0,1,80,1399,1
1,0.13,2,0.08,0,78,0,1,604,8471,521,0
1,0.29,2,0.0,0,70,0,0,672,8820,585,0
1,0.01,3,0.04,0,54,0,1,69,1864,311,0
1,0.24,3,0.01,0,102,0,0,249,876,138,0
0,0.78,0,0.18,1,15,0,1,9,30,403,1
0,0.95,0,0.09,1,13,0,0,11,67,1701,1
0,0.73,1,0.42,1,1,1,0,17,48,1337,1
0,0.98,0,0.36,0,4,0,1,12,78,890,1
0,0.96,1,0.35,1,8,0,1,14,83,655,1
1,0.14,4,0.05,0,110,0,1,833,8750,878,0
1,0.52,1,0.46,1,2,0,0,18,82,627,1
1,0.08,4,0.07,1,81,1,1,156,7294,716,0
1,0.15,1,0.04,0,137,0,1,905,9826,499,0
0,0.71,1,0.41,0,14,0,0,7,69,1027,1
1,0.28,1,0.04,0,80,1,1,679,2401,656,0
1,0.2,4,0.07,0,37,1,1,905,5814,349,0
1,0.1,1,0.05,0,54,1,1,539,9074,513,0
1,0.16,1,0.09,0,63,1,1,351,9639,314,0
0,0.64,1,0.34,1,5,1,0,15,70,286,1
1,0.03,3,0.04,0,129,1,0,141,6965,214,0
1,0.01,2,0.1,1,104,1,0,244,3990,985,0
0,0.73,0,0.33,1,3,0,1,3,29,1519,1
1,0.12,2,0.03,0,116,1,1,620,8655,198,0
1,0.85,0,0.3,1,16,0,0,2,40,1621,1
1,0.71,0,0.21,1,6,0,0,15,43,1107,1
1,0.13,4,0.03,0,67,0,0,296,871,810,0
0,0.98,0,0.5,1,10,0,0,11,81,602,1
0,0.84,0,0.35,1,5,0,1,12,13,1434,1
0,0.96,0,0.25,1,19,0,0,1,35,1951,1
1,0.11,2,0.08,0,34,0,1,465,9494,521,0
0,0.57,0,0.34,1,10,0,0,16,31,1008,1
1,0.99,1,0.37,1,19,0,1,20,29,1585,1
1,0.53,0,0.13,1,19,1,1,3,20,790,1
0,0.8,1,0.07,1,14,0,0,5,60,383,1
0,0.83,1,0.03,1,13,0,1,18,100,1919,1
1,0.2,4,0.1,0,33,1,1,605,8032,665,0
0,0.73,1,0.14,1,2,0,0,6,66,155,1
1,0.03,4,0.01,0,28,0,1,90,3306,435,0
0,0.83,1,0.28,0,5,1,0,7,47,169,1
0,0.6,0,0.29,1,14,0,1,4,79,920,1
1,0.14,2,0.0,0,87,0,0,60,980,256,0
1,0.56,1,0.19,1,18,0,0,9,95,1855,1
0,0.78,0,0.47,1,17,1,0,2,48,728,1
0,0.52,1,0.12,0,16,0,0,18,38,527,1
1,0.26,1,0.03,0,26,0,1,618,1873,179,0
1,0.67,1,0.19,1,14,0,1,19,23,1213,1
0,0.91,0,0.3,1,12,0,1,15,11,1867,1
1,0.12,3,0.06,0,77,0,1,240,3410,530,0
1,0.2,1,0.01,0,20,0,1,545,9279,188,0
1,0.8,1,0.44,0,12,0,0,16,36,1288,1
1,0.06,4,0.08,0,127,0,1,305,4203,687,0
1,0.28,3,0.02,1,147,1,0,924,10000,447,0
1,0.24,1,0.06,0,107,0,1,741,9917,417,0
1,0.18,3,0.04,0,65,0,0,836,1097,247,0
1,0.76,1,0.09,1,20,0,0,9,41,203,1
0,0.63,0,0.21,1,16,0,0,14,20,1891,1
0,0.78,0,0.46,1,4,0,1,14,39,1717,1
